거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"   120,500",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제103,24.05.10,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,28,11110-25,84.9,서울 종로구,4,11110,10
"   127,000",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제101,24.05.13,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,29,11110-25,84.9,서울 종로구,4,11110,11
"    57,500",중개거래,1992,2024,동망산길,00019,00000,11110,01,0,4100065, , ,개인,개인, 창신동,0702,0000,11110,17400,1,창신쌍용1,3,23,11110-37,54.7,서울 종로구,702,11110,3
"    57,300",중개거래,1993,2024,낙산길,00198,00000,11110,02,0,4100020,203,24.05.17,개인,개인, 창신동,0703,0000,11110,17400,1,창신쌍용2,3,25,11110-91,64.66,서울 종로구,703,11110,14
"    61,850",중개거래,1993,2024,낙산길,00198,00000,11110,02,0,4100020,206,24.05.03,개인,개인, 창신동,0703,0000,11110,17400,1,창신쌍용2,3,29,11110-91,115.53,서울 강동구,703,11110,9
"    59,300",중개거래,1992,2024,동망산길,00019,00000,11110,01,0,4100065, , ,개인,개인, 창신동,0702,0000,11110,17400,1,창신쌍용1,3,30,11110-37,54.7,서울 종로구,702,11110,8
"    79,700",중개거래,2008,2024,동망산길,00047,00000,11110,02,0,4100065,106,24.05.28,법인,개인, 숭인동,0002,0001,11110,17500,1,종로센트레빌,3,5,11110-2224,59.92,서울 종로구,2-1,11110,10
"    96,000",중개거래,2008,2024,동망산길,00047,00000,11110,02,0,4100065, , ,개인,개인, 숭인동,0002,0001,11110,17500,1,종로센트레빌,3,29,11110-2224,84.92,"서울 성북구, 서울 종로구",2-1,11110,5
"    79,000",중개거래,2009,2024,숭인동길,00021,00000,11110,01,0,4100204,101,24.05.07,개인,개인, 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,3,29,11110-2234,59.9426,서울 종로구,766,11110,3
"   146,000",중개거래,2017,2024,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , ,개인,개인, 평동,0233,0000,11110,17700,1,경희궁자이(3단지),3,12,11110-2446,59.7547,서울 종로구,233,11110,2
"   193,000",중개거래,2017,2024,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,24.04.02,개인,개인, 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),3,9,11110-2445,84.9895,"서울 서대문구, 서울 종로구",199,11110,15
"   153,000",중개거래,2017,2024,송월길,00099,00000,11110,01,존재하지 않음,4100192,210,24.05.20,개인,개인, 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),3,14,11110-2445,59.8655,서울 종로구,199,11110,7
"   104,000",중개거래,2017,2024,송월길,00155,00000,11110,01,존재하지 않음,4100192,401,24.05.02,개인,개인, 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),3,13,11110-2464,45.879,서울 종로구,126,11110,16
"   220,000",중개거래,2009,2024,평창문화로,00156,00000,11110,01,0,3100023,106,24.06.03,개인,법인, 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,3,8,11110-2246,219.775,서울 종로구,108,11110,3
"   128,950",중개거래,2000,2024,통일로,00246,00020,11110,06,0,3000008,104,24.05.10,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,16,11110-90,114.9,서울 종로구,82,11110,15
"   118,000",중개거래,2015,2024,통일로18길,00034,00000,11110,01,0,4100482,202,24.05.27,개인,개인, 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,3,18,11110-2417,84.0283,"서울 광진구, 서울 성북구, 서울 종로구",88,11110,11
"   102,000",중개거래,2008,2024,통일로18길,00009,00000,11110,01,0,4100482, , ,개인,개인, 무악동,0060,0000,11110,18700,1,인왕산아이파크,3,20,11110-2212,59.993,서울 종로구,60,11110,10
"    91,470",중개거래,2000,2024,통일로,00246,00009,11110,06,0,3000008, , ,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,23,11110-90,60,서울 종로구,82,11110,7
"   138,450",중개거래,2000,2024,통일로,00246,00020,11110,06,0,3000008, , ,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,25,11110-90,114.9,서울 종로구,82,11110,12
"   180,000",중개거래,2008,2024,통일로18길,00009,00000,11110,01,0,4100482, , ,개인,개인, 무악동,0060,0000,11110,18700,1,인왕산아이파크,3,26,11110-2212,157.289,서울 종로구,60,11110,13
"   145,000",중개거래,2019,2024,통일로,00230,00000,11110,00,0,3000008, , ,개인,개인, 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,3,27,11110-2519,84.8792,서울 종로구,89,11110,4
"   149,000",중개거래,2019,2024,통일로,00230,00000,11110,00,0,3000008,103동,24.04.24,개인,개인, 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,3,29,11110-2519,84.8792,서울 종로구,89,11110,4
"   173,500",중개거래,2008,2024,사직로8길,00004,00000,11110,03,0,4100135,105,24.05.10,개인,개인, 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),3,9,11110-2203,131.44,서울 종로구,9,11110,9
"    40,500",중개거래,2003,2024,돈화문로11가길,00059,00000,11110,03,0,4100050,현대뜨레비앙,24.03.29,개인,개인, 익선동,0055,0000,11110,13300,1,현대뜨레비앙,3,12,11110-102,43.98,서울 종로구,55,11110,5
"   122,000",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제102,24.04.30,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,1,11110-25,84.9,서울 종로구,4,11110,8
"   124,000",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제101,24.05.31,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,3,11110-25,84.9,서울 종로구,4,11110,18
"   106,000",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008, , ,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,15,11110-25,84.9,서울 종로구,4,11110,4
"   120,500",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제103,24.05.10,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,28,11110-25,84.9,서울 종로구,4,11110,10
"   127,000",중개거래,1995,2024,창경궁로,00265,00000,11110,07,0,3005008,제101,24.05.13,개인,개인, 명륜2가,0004,0000,11110,17100,1,아남1,3,29,11110-25,84.9,서울 종로구,4,11110,11
"    57,500",중개거래,1992,2024,동망산길,00019,00000,11110,01,0,4100065, , ,개인,개인, 창신동,0702,0000,11110,17400,1,창신쌍용1,3,23,11110-37,54.7,서울 종로구,702,11110,3
"    57,300",중개거래,1993,2024,낙산길,00198,00000,11110,02,0,4100020,203,24.05.17,개인,개인, 창신동,0703,0000,11110,17400,1,창신쌍용2,3,25,11110-91,64.66,서울 종로구,703,11110,14
"    61,850",중개거래,1993,2024,낙산길,00198,00000,11110,02,0,4100020,206,24.05.03,개인,개인, 창신동,0703,0000,11110,17400,1,창신쌍용2,3,29,11110-91,115.53,서울 강동구,703,11110,9
"    59,300",중개거래,1992,2024,동망산길,00019,00000,11110,01,0,4100065, , ,개인,개인, 창신동,0702,0000,11110,17400,1,창신쌍용1,3,30,11110-37,54.7,서울 종로구,702,11110,8
"    79,700",중개거래,2008,2024,동망산길,00047,00000,11110,02,0,4100065,106,24.05.28,법인,개인, 숭인동,0002,0001,11110,17500,1,종로센트레빌,3,5,11110-2224,59.92,서울 종로구,2-1,11110,10
"    96,000",중개거래,2008,2024,동망산길,00047,00000,11110,02,0,4100065, , ,개인,개인, 숭인동,0002,0001,11110,17500,1,종로센트레빌,3,29,11110-2224,84.92,"서울 성북구, 서울 종로구",2-1,11110,5
"    79,000",중개거래,2009,2024,숭인동길,00021,00000,11110,01,0,4100204,101,24.05.07,개인,개인, 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,3,29,11110-2234,59.9426,서울 종로구,766,11110,3
"   146,000",중개거래,2017,2024,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , ,개인,개인, 평동,0233,0000,11110,17700,1,경희궁자이(3단지),3,12,11110-2446,59.7547,서울 종로구,233,11110,2
"   193,000",중개거래,2017,2024,송월길,00099,00000,11110,01,존재하지 않음,4100192,205,24.04.02,개인,개인, 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),3,9,11110-2445,84.9895,"서울 서대문구, 서울 종로구",199,11110,15
"   153,000",중개거래,2017,2024,송월길,00099,00000,11110,01,존재하지 않음,4100192,210,24.05.20,개인,개인, 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),3,14,11110-2445,59.8655,서울 종로구,199,11110,7
"   104,000",중개거래,2017,2024,송월길,00155,00000,11110,01,존재하지 않음,4100192,401,24.05.02,개인,개인, 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),3,13,11110-2464,45.879,서울 종로구,126,11110,16
"   220,000",중개거래,2009,2024,평창문화로,00156,00000,11110,01,0,3100023,106,24.06.03,개인,법인, 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,3,8,11110-2246,219.775,서울 종로구,108,11110,3
"   128,950",중개거래,2000,2024,통일로,00246,00020,11110,06,0,3000008,104,24.05.10,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,16,11110-90,114.9,서울 종로구,82,11110,15
"   118,000",중개거래,2015,2024,통일로18길,00034,00000,11110,01,0,4100482,202,24.05.27,개인,개인, 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,3,18,11110-2417,84.0283,"서울 광진구, 서울 성북구, 서울 종로구",88,11110,11
"   102,000",중개거래,2008,2024,통일로18길,00009,00000,11110,01,0,4100482, , ,개인,개인, 무악동,0060,0000,11110,18700,1,인왕산아이파크,3,20,11110-2212,59.993,서울 종로구,60,11110,10
"    91,470",중개거래,2000,2024,통일로,00246,00009,11110,06,0,3000008, , ,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,23,11110-90,60,서울 종로구,82,11110,7
"   138,450",중개거래,2000,2024,통일로,00246,00020,11110,06,0,3000008, , ,개인,개인, 무악동,0082,0000,11110,18700,1,현대,3,25,11110-90,114.9,서울 종로구,82,11110,12
"   180,000",중개거래,2008,2024,통일로18길,00009,00000,11110,01,0,4100482, , ,개인,개인, 무악동,0060,0000,11110,18700,1,인왕산아이파크,3,26,11110-2212,157.289,서울 종로구,60,11110,13
"   145,000",중개거래,2019,2024,통일로,00230,00000,11110,00,0,3000008, , ,개인,개인, 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,3,27,11110-2519,84.8792,서울 종로구,89,11110,4
"   149,000",중개거래,2019,2024,통일로,00230,00000,11110,00,0,3000008,103동,24.04.24,개인,개인, 무악동,0089,0000,11110,18700,1,경희궁롯데캐슬,3,29,11110-2519,84.8792,서울 종로구,89,11110,4
