거래금액,거래유형,건축년도,년,도로명,도로명건물본번호코드,도로명건물부번호코드,도로명시군구코드,도로명일련번호코드,도로명지상지하코드,도로명코드,동,등기일자,매도자,매수자,법정동,법정동본번코드,법정동부번코드,법정동시군구코드,법정동읍면동코드,법정동지번코드,아파트,월,일,일련번호,전용면적,중개사소재지,지번,지역코드,층
"    32,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,29,11110-68,53.33, ,595,11110,13
"    40,500", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,15,11110-86,59.22, ,254,11110,10
"    40,000", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,19,11110-86,59.22, ,254,11110,11
"   110,000", ,2015,2020,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,9,11,11110-2417,84.4541, ,88,11110,6
"   124,950", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,14,11110-90,114.9, ,82,11110,19
"   109,490", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,16,11110-90,84.92, ,82,11110,23
"   104,500", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,24,11110-90,84.92, ,82,11110,7
"   101,300", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,9,26,11110-2212,59.993, ,60,11110,9
"   142,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,10,11110-2203,121.37, ,9,11110,5
"   167,000", ,2008,2020,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),9,16,11110-2204,153.42, ,9-1,11110,8
"   137,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,26,11110-2203,108.55, ,9,11110,1
"   165,000", ,2004,2020,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,9,30,11110-116,150.48, ,72,11110,7
"   321,000", ,2020,2020,새문안로2길,00010,00000,11110,01,0,4100157, , , , , 신문로2가,0171,0000,11110,12100,1,디팰리스,9,23,11110-2539,148.111, ,171,11110,17
"    29,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,15,11110-102,43.98, ,55,11110,6
"    32,700", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,21,11110-102,48.54, ,55,11110,6
"    24,750", ,1999,2020,동숭4라길,00029,00000,11110,01,0,4100074, , , , , 동숭동,0004,0161,11110,16800,1,동성아파트(1동),9,28,11110-124,57.96, ,4-161,11110,3
"    48,000", ,2003,2020,성균관로14길,00019,00000,11110,01,0,4100166, , , , , 명륜1가,0033,0085,11110,17000,1,리치캐슬아파트,9,19,11110-128,71.31, ,33-85,11110,1
"    76,000", ,1996,2020,혜화로3길,00033,00000,11110,02,0,4100545, , , , , 명륜2가,0236,0000,11110,17100,1,아남2,9,14,11110-92,59.4, ,236,11110,9
"    35,000", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,9,1,11110-31,95.54, ,578-5,11110,4
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    71,500", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,9,5,11110-91,79.87, ,703,11110,12
"    73,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,7,11110-37,79.87, ,702,11110,2
"   107,000", ,2009,2020,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,9,1,11110-2234,114.7153, ,766,11110,7
"    11,700", ,2013,2020,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,9,17,11110-2343,15.855, ,1421-1,11110,13
"    28,800", ,1998,2020,숭인동길,00083,00015,11110,01,0,4100204, , , , , 숭인동,0473,0000,11110,17500,1,하림빌라트,9,19,11110-131,47.63, ,473,11110,4
"    55,000", ,1979,2020,청계천로,00391,00000,11110,08,0,3100021, , , , , 숭인동,0204,0011,11110,17500,1,숭인상가,9,25,11110-48,93.6, ,204-11,11110,6
"   170,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),9,12,11110-2446,84.836, ,233,11110,5
"   207,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,3,11110-2445,101.991, ,199,11110,11
"   177,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,25,11110-2445,84.836, ,199,11110,4
"    87,700", ,1995,2020,송월길,00147,00000,11110,05,0,4100192, , , , , 교북동,0101,0000,11110,18000,1,동아,9,20,11110-51,99.29, ,101,11110,4
"   102,000", ,2017,2020,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),9,28,11110-2464,45.879, ,126,11110,8
"    27,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,1,11110-68,64.88, ,595,11110,11
"   120,000", ,2009,2020,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,9,16,11110-2261,213.07, ,66-1,11110,5
"   178,000", ,2009,2020,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,9,19,11110-2246,244.937, ,108,11110,5
"    65,000", ,1996,2020,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,9,28,11110-77,84.99, ,145-5,11110,4
"    32,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,29,11110-68,53.33, ,595,11110,13
"    40,500", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,15,11110-86,59.22, ,254,11110,10
"    40,000", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,19,11110-86,59.22, ,254,11110,11
"   110,000", ,2015,2020,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,9,11,11110-2417,84.4541, ,88,11110,6
"   124,950", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,14,11110-90,114.9, ,82,11110,19
"   109,490", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,16,11110-90,84.92, ,82,11110,23
"   104,500", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,24,11110-90,84.92, ,82,11110,7
"   101,300", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,9,26,11110-2212,59.993, ,60,11110,9
"   142,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,10,11110-2203,121.37, ,9,11110,5
"   167,000", ,2008,2020,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),9,16,11110-2204,153.42, ,9-1,11110,8
"   137,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,26,11110-2203,108.55, ,9,11110,1
"   165,000", ,2004,2020,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,9,30,11110-116,150.48, ,72,11110,7
"   321,000", ,2020,2020,새문안로2길,00010,00000,11110,01,0,4100157, , , , , 신문로2가,0171,0000,11110,12100,1,디팰리스,9,23,11110-2539,148.111, ,171,11110,17
"    29,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,15,11110-102,43.98, ,55,11110,6
"    32,700", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,21,11110-102,48.54, ,55,11110,6
"    24,750", ,1999,2020,동숭4라길,00029,00000,11110,01,0,4100074, , , , , 동숭동,0004,0161,11110,16800,1,동성아파트(1동),9,28,11110-124,57.96, ,4-161,11110,3
"    48,000", ,2003,2020,성균관로14길,00019,00000,11110,01,0,4100166, , , , , 명륜1가,0033,0085,11110,17000,1,리치캐슬아파트,9,19,11110-128,71.31, ,33-85,11110,1
"    76,000", ,1996,2020,혜화로3길,00033,00000,11110,02,0,4100545, , , , , 명륜2가,0236,0000,11110,17100,1,아남2,9,14,11110-92,59.4, ,236,11110,9
"    35,000", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,9,1,11110-31,95.54, ,578-5,11110,4
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    71,500", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,9,5,11110-91,79.87, ,703,11110,12
"    73,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,7,11110-37,79.87, ,702,11110,2
"   107,000", ,2009,2020,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,9,1,11110-2234,114.7153, ,766,11110,7
"    11,700", ,2013,2020,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,9,17,11110-2343,15.855, ,1421-1,11110,13
"    28,800", ,1998,2020,숭인동길,00083,00015,11110,01,0,4100204, , , , , 숭인동,0473,0000,11110,17500,1,하림빌라트,9,19,11110-131,47.63, ,473,11110,4
"    55,000", ,1979,2020,청계천로,00391,00000,11110,08,0,3100021, , , , , 숭인동,0204,0011,11110,17500,1,숭인상가,9,25,11110-48,93.6, ,204-11,11110,6
"   170,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),9,12,11110-2446,84.836, ,233,11110,5
"   207,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,3,11110-2445,101.991, ,199,11110,11
"   177,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,25,11110-2445,84.836, ,199,11110,4
"    87,700", ,1995,2020,송월길,00147,00000,11110,05,0,4100192, , , , , 교북동,0101,0000,11110,18000,1,동아,9,20,11110-51,99.29, ,101,11110,4
"   102,000", ,2017,2020,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),9,28,11110-2464,45.879, ,126,11110,8
"    27,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,1,11110-68,64.88, ,595,11110,11
"   120,000", ,2009,2020,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,9,16,11110-2261,213.07, ,66-1,11110,5
"   178,000", ,2009,2020,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,9,19,11110-2246,244.937, ,108,11110,5
"    65,000", ,1996,2020,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,9,28,11110-77,84.99, ,145-5,11110,4
"    32,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,29,11110-68,53.33, ,595,11110,13
"    40,500", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,15,11110-86,59.22, ,254,11110,10
"    40,000", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,19,11110-86,59.22, ,254,11110,11
"   110,000", ,2015,2020,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,9,11,11110-2417,84.4541, ,88,11110,6
"   124,950", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,14,11110-90,114.9, ,82,11110,19
"   109,490", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,16,11110-90,84.92, ,82,11110,23
"   104,500", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,24,11110-90,84.92, ,82,11110,7
"   101,300", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,9,26,11110-2212,59.993, ,60,11110,9
"   142,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,10,11110-2203,121.37, ,9,11110,5
"   167,000", ,2008,2020,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),9,16,11110-2204,153.42, ,9-1,11110,8
"   137,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,26,11110-2203,108.55, ,9,11110,1
"   165,000", ,2004,2020,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,9,30,11110-116,150.48, ,72,11110,7
"   321,000", ,2020,2020,새문안로2길,00010,00000,11110,01,0,4100157, , , , , 신문로2가,0171,0000,11110,12100,1,디팰리스,9,23,11110-2539,148.111, ,171,11110,17
"    29,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,15,11110-102,43.98, ,55,11110,6
"    32,700", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,21,11110-102,48.54, ,55,11110,6
"    24,750", ,1999,2020,동숭4라길,00029,00000,11110,01,0,4100074, , , , , 동숭동,0004,0161,11110,16800,1,동성아파트(1동),9,28,11110-124,57.96, ,4-161,11110,3
"    48,000", ,2003,2020,성균관로14길,00019,00000,11110,01,0,4100166, , , , , 명륜1가,0033,0085,11110,17000,1,리치캐슬아파트,9,19,11110-128,71.31, ,33-85,11110,1
"    76,000", ,1996,2020,혜화로3길,00033,00000,11110,02,0,4100545, , , , , 명륜2가,0236,0000,11110,17100,1,아남2,9,14,11110-92,59.4, ,236,11110,9
"    35,000", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,9,1,11110-31,95.54, ,578-5,11110,4
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    71,500", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,9,5,11110-91,79.87, ,703,11110,12
"    73,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,7,11110-37,79.87, ,702,11110,2
"   107,000", ,2009,2020,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,9,1,11110-2234,114.7153, ,766,11110,7
"    11,700", ,2013,2020,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,9,17,11110-2343,15.855, ,1421-1,11110,13
"    28,800", ,1998,2020,숭인동길,00083,00015,11110,01,0,4100204, , , , , 숭인동,0473,0000,11110,17500,1,하림빌라트,9,19,11110-131,47.63, ,473,11110,4
"    55,000", ,1979,2020,청계천로,00391,00000,11110,08,0,3100021, , , , , 숭인동,0204,0011,11110,17500,1,숭인상가,9,25,11110-48,93.6, ,204-11,11110,6
"   170,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),9,12,11110-2446,84.836, ,233,11110,5
"   207,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,3,11110-2445,101.991, ,199,11110,11
"   177,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,25,11110-2445,84.836, ,199,11110,4
"    87,700", ,1995,2020,송월길,00147,00000,11110,05,0,4100192, , , , , 교북동,0101,0000,11110,18000,1,동아,9,20,11110-51,99.29, ,101,11110,4
"   102,000", ,2017,2020,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),9,28,11110-2464,45.879, ,126,11110,8
"    27,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,1,11110-68,64.88, ,595,11110,11
"   120,000", ,2009,2020,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,9,16,11110-2261,213.07, ,66-1,11110,5
"   178,000", ,2009,2020,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,9,19,11110-2246,244.937, ,108,11110,5
"    65,000", ,1996,2020,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,9,28,11110-77,84.99, ,145-5,11110,4
"    32,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,29,11110-68,53.33, ,595,11110,13
"    40,500", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,15,11110-86,59.22, ,254,11110,10
"    40,000", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,19,11110-86,59.22, ,254,11110,11
"   110,000", ,2015,2020,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,9,11,11110-2417,84.4541, ,88,11110,6
"   124,950", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,14,11110-90,114.9, ,82,11110,19
"   109,490", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,16,11110-90,84.92, ,82,11110,23
"   104,500", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,24,11110-90,84.92, ,82,11110,7
"   101,300", ,2008,2020,통일로18길,00009,00000,11110,01,0,4100482, , , , , 무악동,0060,0000,11110,18700,1,인왕산아이파크,9,26,11110-2212,59.993, ,60,11110,9
"   142,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,10,11110-2203,121.37, ,9,11110,5
"   167,000", ,2008,2020,경희궁길,00057,00000,11110,01,0,4100010, , , , , 사직동,0009,0001,11110,11500,1,광화문스페이스본(106동),9,16,11110-2204,153.42, ,9-1,11110,8
"   137,000", ,2008,2020,사직로8길,00004,00000,11110,03,0,4100135, , , , , 사직동,0009,0000,11110,11500,1,광화문스페이스본(101동~105동),9,26,11110-2203,108.55, ,9,11110,1
"   165,000", ,2004,2020,사직로8길,00034,00000,11110,05,0,4100135, , , , , 내수동,0072,0000,11110,11800,1,경희궁의아침3단지,9,30,11110-116,150.48, ,72,11110,7
"   321,000", ,2020,2020,새문안로2길,00010,00000,11110,01,0,4100157, , , , , 신문로2가,0171,0000,11110,12100,1,디팰리스,9,23,11110-2539,148.111, ,171,11110,17
"    29,800", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,15,11110-102,43.98, ,55,11110,6
"    32,700", ,2003,2020,돈화문로11가길,00059,00000,11110,03,0,4100050, , , , , 익선동,0055,0000,11110,13300,1,현대뜨레비앙,9,21,11110-102,48.54, ,55,11110,6
"    24,750", ,1999,2020,동숭4라길,00029,00000,11110,01,0,4100074, , , , , 동숭동,0004,0161,11110,16800,1,동성아파트(1동),9,28,11110-124,57.96, ,4-161,11110,3
"    48,000", ,2003,2020,성균관로14길,00019,00000,11110,01,0,4100166, , , , , 명륜1가,0033,0085,11110,17000,1,리치캐슬아파트,9,19,11110-128,71.31, ,33-85,11110,1
"    76,000", ,1996,2020,혜화로3길,00033,00000,11110,02,0,4100545, , , , , 명륜2가,0236,0000,11110,17100,1,아남2,9,14,11110-92,59.4, ,236,11110,9
"    35,000", ,1973,2020,창신길,00020,00000,11110,01,0,4100453, , , , , 창신동,0578,0005,11110,17400,1,동대문맨션,9,1,11110-31,95.54, ,578-5,11110,4
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    66,250", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,1,11110-37,79.87, ,702,11110,1
"    71,500", ,1993,2020,낙산길,00198,00000,11110,02,0,4100020, , , , , 창신동,0703,0000,11110,17400,1,창신쌍용2,9,5,11110-91,79.87, ,703,11110,12
"    73,000", ,1992,2020,동망산길,00019,00000,11110,01,0,4100065, , , , , 창신동,0702,0000,11110,17400,1,창신쌍용1,9,7,11110-37,79.87, ,702,11110,2
"   107,000", ,2009,2020,숭인동길,00021,00000,11110,01,0,4100204, , , , , 숭인동,0766,0000,11110,17500,1,종로청계힐스테이트,9,1,11110-2234,114.7153, ,766,11110,7
"    11,700", ,2013,2020,난계로29가길,00024,00000,11110,01,0,4100029, , , , , 숭인동,1421,0001,11110,17500,1,종로동광모닝스카이,9,17,11110-2343,15.855, ,1421-1,11110,13
"    28,800", ,1998,2020,숭인동길,00083,00015,11110,01,0,4100204, , , , , 숭인동,0473,0000,11110,17500,1,하림빌라트,9,19,11110-131,47.63, ,473,11110,4
"    55,000", ,1979,2020,청계천로,00391,00000,11110,08,0,3100021, , , , , 숭인동,0204,0011,11110,17500,1,숭인상가,9,25,11110-48,93.6, ,204-11,11110,6
"   170,000", ,2017,2020,경교장길,00035,00000,11110,01,존재하지 않음,4100002, , , , , 평동,0233,0000,11110,17700,1,경희궁자이(3단지),9,12,11110-2446,84.836, ,233,11110,5
"   207,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,3,11110-2445,101.991, ,199,11110,11
"   177,000", ,2017,2020,송월길,00099,00000,11110,01,존재하지 않음,4100192, , , , , 홍파동,0199,0000,11110,17900,1,경희궁자이(2단지),9,25,11110-2445,84.836, ,199,11110,4
"    87,700", ,1995,2020,송월길,00147,00000,11110,05,0,4100192, , , , , 교북동,0101,0000,11110,18000,1,동아,9,20,11110-51,99.29, ,101,11110,4
"   102,000", ,2017,2020,송월길,00155,00000,11110,01,존재하지 않음,4100192, , , , , 교북동,0126,0000,11110,18000,1,경희궁자이(4단지),9,28,11110-2464,45.879, ,126,11110,8
"    27,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,1,11110-68,64.88, ,595,11110,11
"   120,000", ,2009,2020,평창문화로,00142,00000,11110,01,0,3100023, , , , , 평창동,0066,0001,11110,18300,1,엘리시아,9,16,11110-2261,213.07, ,66-1,11110,5
"   178,000", ,2009,2020,평창문화로,00156,00000,11110,01,0,3100023, , , , , 평창동,0108,0000,11110,18300,1,롯데캐슬로잔,9,19,11110-2246,244.937, ,108,11110,5
"    65,000", ,1996,2020,평창문화로,00119,00000,11110,01,0,3100023, , , , , 평창동,0145,0005,11110,18300,1,일성빌라트,9,28,11110-77,84.99, ,145-5,11110,4
"    32,000", ,1997,2020,평창문화로,00019,00000,11110,01,0,3100023, , , , , 평창동,0595,0000,11110,18300,1,갑을아파트,9,29,11110-68,53.33, ,595,11110,13
"    40,500", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,15,11110-86,59.22, ,254,11110,10
"    40,000", ,1998,2020,진흥로,00480,00000,11110,02,0,3100020, , , , , 신영동,0254,0000,11110,18600,1,대아파크빌,9,19,11110-86,59.22, ,254,11110,11
"   110,000", ,2015,2020,통일로18길,00034,00000,11110,01,0,4100482, , , , , 무악동,0088,0000,11110,18700,1,인왕산2차아이파크,9,11,11110-2417,84.4541, ,88,11110,6
"   124,950", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,14,11110-90,114.9, ,82,11110,19
"   109,490", ,2000,2020,통일로,00246,00020,11110,06,0,3000008, , , , , 무악동,0082,0000,11110,18700,1,현대,9,16,11110-90,84.92, ,82,11110,23
